time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-11-13 09:30:00-05:00,MLTrader,f5543541c4d84399a8548cbcab08ffa1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,f5543541c4d84399a8548cbcab08ffa1,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,123.0,0.0
2023-11-14 09:30:00-05:00,MLTrader,f84ff758e182404aa6f8fa648849f92f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-14 09:30:00-05:00,MLTrader,a3153b952731496f84950fb56c01f988,SPY,buy,stop,fill,1,day,0.0,1,stock,446.32000732421875,123.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,93f4e2c145914e04880367ca2d6f96c5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,93f4e2c145914e04880367ca2d6f96c5,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,120.0,0.0
2023-11-22 09:30:00-05:00,MLTrader,fe64f33ea1b544a084cabc5982931343,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-22 09:30:00-05:00,MLTrader,fe64f33ea1b544a084cabc5982931343,SPY,buy,market,fill,1,gtc,0.0,1,stock,454.9800109863281,59.0,0.0
2023-11-27 09:30:00-05:00,MLTrader,984af7d59dc74aa99f97a673ad7436e8,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,cdcd8c4ca43240d09b051206f35e6f33,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,aae59ee1ee1c4e74a68de3073daa629f,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,ba691bee79f84a02b81c75306952602e,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,d818c29725b54e55995809846c8de508,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,c1fa328dc9bf4406860829e3a347e977,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,d818c29725b54e55995809846c8de508,SPY,sell,market,fill,1,day,0.0,1,stock,454.6499938964844,179.0,0.0
2023-11-27 09:30:00-05:00,MLTrader,c1fa328dc9bf4406860829e3a347e977,SPY,sell,market,fill,1,gtc,0.0,1,stock,454.6499938964844,29.0,0.0
2023-11-28 09:30:00-05:00,MLTrader,c9b985de40e140acbfcbc78b35c1a62b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-28 09:30:00-05:00,MLTrader,24f487d9e35e4396a345c217c06d4219,SPY,buy,stop,fill,1,day,0.0,1,stock,454.0799865722656,29.0,0.0
2023-12-22 09:30:00-05:00,MLTrader,e96c8f10fbf843b4b5312c9b82c6d2b7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 09:30:00-05:00,MLTrader,e96c8f10fbf843b4b5312c9b82c6d2b7,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,114.0,0.0
2023-12-23 09:30:00-05:00,MLTrader,1d3d1dc58a7940be9aea5abbd31ba7a8,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-12-23 09:30:00-05:00,MLTrader,d2ecf455916e44689dfce41e220b4fcd,SPY,buy,stop,fill,1,day,0.0,1,stock,473.8599853515625,114.0,0.0
